user_id,product_id,timestamp
7,40454,2026-01-25 23:00:00
7,40123,2026-01-28 07:00:00
7,40468,2026-01-30 12:00:00
7,40175,2026-02-01 12:00:00
7,40073,2026-02-02 18:00:00
7,40503,2026-02-03 13:00:00
7,40255,2026-02-06 08:00:00
7,40030,2026-02-09 01:00:00
7,40168,2026-02-09 14:00:00
7,40034,2026-02-09 22:00:00
7,40622,2026-02-10 14:00:00
7,40180,2026-02-11 11:00:00
7,40615,2026-02-12 09:00:00
7,40613,2026-02-14 17:00:00
8,40129,2025-10-23 23:00:00
8,40123,2025-10-26 20:00:00
8,40347,2025-10-26 22:00:00
8,40285,2025-10-28 17:00:00
8,40194,2025-10-31 09:00:00
8,40042,2025-10-31 13:00:00
8,40455,2025-11-01 05:00:00
8,40068,2025-11-03 05:00:00
8,40048,2025-11-04 22:00:00
8,40121,2025-11-06 06:00:00
8,40076,2025-11-06 15:00:00
8,40575,2025-11-07 23:00:00
8,40592,2025-11-08 11:00:00
8,40313,2025-11-08 23:00:00
8,40352,2025-11-11 15:00:00
8,40075,2025-11-12 01:00:00
8,40101,2025-11-14 23:00:00
8,40200,2025-11-15 17:00:00
8,40127,2025-11-16 11:00:00
8,40613,2025-11-19 01:00:00
8,40559,2025-11-22 01:00:00
8,40577,2025-11-23 00:00:00
8,40265,2025-11-24 11:00:00
8,40066,2025-11-27 08:00:00
8,40191,2025-11-29 16:00:00
8,40067,2025-11-30 21:00:00
8,40453,2025-12-03 20:00:00
9,40088,2025-11-07 16:00:00
9,40660,2025-11-08 21:00:00
9,40493,2025-11-11 20:00:00
9,40382,2025-11-12 14:00:00
9,40701,2025-11-15 04:00:00
9,40696,2025-11-16 13:00:00
9,40562,2025-11-19 03:00:00
9,40478,2025-11-21 09:00:00
9,40383,2025-11-22 11:00:00
9,40058,2025-11-23 01:00:00
9,40131,2025-11-23 15:00:00
9,40627,2025-11-26 00:00:00
9,40159,2025-11-27 23:00:00
9,40152,2025-11-30 07:00:00
9,40365,2025-12-02 13:00:00
9,40492,2025-12-05 02:00:00
9,40043,2025-12-05 10:00:00
9,40149,2025-12-06 00:00:00
9,40669,2025-12-06 09:00:00
9,40138,2025-12-08 14:00:00
9,40588,2025-12-10 11:00:00
9,40681,2025-12-11 02:00:00
9,40548,2025-12-12 11:00:00
9,40049,2025-12-13 13:00:00
9,40466,2025-12-14 15:00:00
9,40479,2025-12-17 13:00:00
9,40682,2025-12-20 00:00:00
10,40609,2025-10-30 05:00:00
10,40101,2025-10-30 14:00:00
10,40681,2025-10-31 13:00:00
10,40508,2025-11-02 15:00:00
10,40584,2025-11-02 17:00:00
10,40085,2025-11-04 20:00:00
10,40545,2025-11-06 07:00:00
10,40484,2025-11-08 19:00:00
10,40549,2025-11-10 09:00:00
10,40586,2025-11-12 17:00:00
10,40686,2025-11-15 09:00:00
10,40302,2025-11-16 06:00:00
10,40292,2025-11-17 08:00:00
10,40662,2025-11-18 23:00:00
10,40610,2025-11-20 04:00:00
10,40473,2025-11-20 13:00:00
10,40585,2025-11-23 12:00:00
10,40293,2025-11-23 21:00:00
10,40600,2025-11-25 15:00:00
10,40688,2025-11-26 00:00:00
11,40314,2025-10-18 16:00:00
11,40291,2025-10-21 04:00:00
11,40318,2025-10-22 22:00:00
11,40067,2025-10-23 09:00:00
11,40125,2025-10-23 12:00:00
11,40478,2025-10-26 00:00:00
11,40479,2025-10-26 14:00:00
11,40313,2025-10-27 01:00:00
11,40257,2025-10-29 23:00:00
11,40320,2025-10-31 04:00:00
11,40054,2025-11-02 22:00:00
11,40086,2025-11-04 09:00:00
11,40020,2025-11-05 03:00:00
11,40053,2025-11-07 01:00:00
11,40447,2025-11-07 11:00:00
11,40263,2025-11-08 20:00:00
11,40306,2025-11-10 21:00:00
11,40458,2025-11-12 11:00:00
11,40290,2025-11-13 09:00:00
11,40122,2025-11-15 19:00:00
11,40084,2025-11-18 18:00:00
11,40095,2025-11-20 10:00:00
11,40285,2025-11-23 07:00:00
11,40091,2025-11-23 10:00:00
11,40127,2025-11-26 10:00:00
11,40082,2025-11-28 02:00:00
11,40101,2025-11-28 17:00:00
11,40613,2025-11-29 12:00:00
11,40292,2025-11-30 23:00:00
11,40606,2025-12-01 15:00:00
11,40312,2025-12-02 06:00:00
12,40648,2025-12-11 03:00:00
12,40682,2025-12-11 19:00:00
12,40502,2025-12-12 06:00:00
12,40294,2025-12-13 03:00:00
12,40651,2025-12-16 02:00:00
12,40712,2025-12-16 08:00:00
12,40482,2025-12-18 09:00:00
12,40378,2025-12-21 09:00:00
12,40549,2025-12-22 05:00:00
12,40543,2025-12-24 14:00:00
12,40302,2025-12-25 08:00:00
12,40605,2025-12-25 15:00:00
12,40507,2025-12-27 08:00:00
12,40487,2025-12-29 08:00:00
12,40575,2025-12-29 15:00:00
12,40508,2025-12-31 14:00:00
12,40669,2026-01-01 18:00:00
12,40545,2026-01-03 03:00:00
12,40454,2026-01-03 18:00:00
12,40275,2026-01-05 17:00:00
12,40128,2026-01-07 23:00:00
12,40486,2026-01-08 20:00:00
12,40661,2026-01-10 04:00:00
12,40163,2026-01-11 02:00:00
13,40344,2025-10-30 03:00:00
13,40662,2025-11-01 15:00:00
13,40688,2025-11-03 13:00:00
13,40651,2025-11-05 06:00:00
13,40550,2025-11-06 13:00:00
13,40588,2025-11-07 19:00:00
13,40057,2025-11-08 00:00:00
13,40599,2025-11-09 02:00:00
13,40545,2025-11-11 07:00:00
13,40486,2025-11-13 03:00:00
13,40058,2025-11-14 16:00:00
13,40501,2025-11-15 02:00:00
13,40294,2025-11-16 15:00:00
13,40613,2025-11-18 13:00:00
13,40611,2025-11-21 08:00:00
14,40137,2025-11-20 02:00:00
14,40548,2025-11-21 12:00:00
14,40260,2025-11-21 19:00:00
14,40467,2025-11-24 04:00:00
14,40691,2025-11-24 06:00:00
14,40568,2025-11-27 02:00:00
14,40015,2025-11-30 00:00:00
14,40153,2025-12-01 03:00:00
14,40303,2025-12-03 03:00:00
14,40594,2025-12-05 12:00:00
14,40088,2025-12-05 22:00:00
14,40631,2025-12-07 18:00:00
14,40040,2025-12-09 12:00:00
14,40647,2025-12-10 05:00:00
14,40591,2025-12-11 21:00:00
15,40074,2025-10-22 12:00:00
15,40355,2025-10-24 02:00:00
15,40613,2025-10-26 21:00:00
15,40458,2025-10-28 17:00:00
15,40194,2025-10-29 06:00:00
15,40277,2025-10-30 14:00:00
15,40128,2025-11-01 07:00:00
15,40195,2025-11-02 13:00:00
15,40086,2025-11-03 16:00:00
15,40348,2025-11-04 12:00:00
15,40347,2025-11-04 17:00:00
15,40264,2025-11-05 00:00:00
15,40257,2025-11-06 09:00:00
15,40181,2025-11-08 23:00:00
15,40066,2025-11-09 10:00:00
15,40306,2025-11-11 22:00:00
15,40578,2025-11-14 05:00:00
15,40075,2025-11-15 07:00:00
15,40191,2025-11-17 10:00:00
15,40101,2025-11-20 03:00:00
15,40292,2025-11-22 08:00:00
15,40480,2025-11-23 17:00:00
15,40319,2025-11-24 13:00:00
15,40102,2025-11-24 15:00:00
15,40575,2025-11-25 06:00:00
16,40333,2025-10-23 14:00:00
16,40512,2025-10-26 01:00:00
16,40413,2025-10-27 12:00:00
16,40711,2025-10-28 21:00:00
16,40464,2025-10-30 10:00:00
16,40450,2025-11-02 06:00:00
16,40568,2025-11-04 22:00:00
16,40564,2025-11-06 06:00:00
16,40138,2025-11-07 19:00:00
16,40507,2025-11-10 05:00:00
16,40625,2025-11-10 16:00:00
16,40520,2025-11-12 06:00:00
16,40132,2025-11-13 14:00:00
16,40134,2025-11-15 02:00:00
16,40469,2025-11-16 22:00:00
16,40133,2025-11-18 16:00:00
16,40487,2025-11-21 15:00:00
16,40378,2025-11-22 03:00:00
16,40461,2025-11-22 22:00:00
16,40509,2025-11-23 19:00:00
17,40648,2025-11-16 16:00:00
17,40645,2025-11-18 19:00:00
17,40053,2025-11-21 02:00:00
17,40601,2025-11-24 00:00:00
17,40039,2025-11-26 23:00:00
17,40037,2025-11-28 05:00:00
17,40586,2025-11-30 21:00:00
17,40655,2025-12-02 03:00:00
17,40045,2025-12-03 15:00:00
17,40099,2025-12-06 00:00:00
17,40064,2025-12-08 16:00:00
17,40019,2025-12-08 21:00:00
17,40595,2025-12-11 00:00:00
17,40596,2025-12-12 21:00:00
17,40579,2025-12-15 02:00:00
17,40080,2025-12-16 01:00:00
17,40663,2025-12-18 14:00:00
17,40089,2025-12-19 08:00:00
17,40599,2025-12-22 06:00:00
18,40493,2025-10-26 04:00:00
18,40023,2025-10-27 01:00:00
18,40055,2025-10-28 09:00:00
18,40020,2025-10-29 03:00:00
18,40123,2025-10-31 17:00:00
18,40455,2025-11-01 09:00:00
18,40474,2025-11-02 14:00:00
18,40476,2025-11-05 03:00:00
18,40473,2025-11-06 13:00:00
18,40447,2025-11-08 14:00:00
18,40071,2025-11-09 13:00:00
18,40066,2025-11-10 05:00:00
18,40075,2025-11-11 03:00:00
18,40312,2025-11-12 20:00:00
18,40085,2025-11-13 11:00:00
18,40274,2025-11-13 16:00:00
18,40126,2025-11-15 09:00:00
18,40612,2025-11-17 11:00:00
18,40261,2025-11-19 15:00:00
18,40072,2025-11-20 18:00:00
18,40445,2025-11-21 05:00:00
18,40124,2025-11-22 14:00:00
18,40257,2025-11-23 05:00:00
18,40073,2025-11-24 21:00:00
18,40307,2025-11-25 14:00:00
18,40256,2025-11-25 21:00:00
18,40290,2025-11-27 19:00:00
18,40264,2025-11-30 17:00:00
18,40291,2025-12-03 01:00:00
18,40479,2025-12-05 02:00:00
18,40472,2025-12-05 12:00:00
18,40319,2025-12-08 06:00:00
18,40477,2025-12-10 03:00:00
19,40480,2025-12-04 19:00:00
19,40473,2025-12-05 20:00:00
19,40122,2025-12-08 12:00:00
19,40279,2025-12-09 17:00:00
19,40291,2025-12-11 16:00:00
19,40446,2025-12-13 03:00:00
19,40576,2025-12-15 00:00:00
19,40069,2025-12-16 13:00:00
19,40129,2025-12-18 02:00:00
19,40070,2025-12-18 05:00:00
19,40520,2025-12-21 01:00:00
19,40075,2025-12-22 03:00:00
19,40456,2025-12-22 15:00:00
19,40263,2025-12-23 23:00:00
19,40290,2025-12-26 05:00:00
19,40313,2025-12-28 21:00:00
19,40274,2025-12-30 05:00:00
19,40453,2026-01-01 19:00:00
19,40126,2026-01-04 11:00:00
19,40454,2026-01-06 22:00:00
19,40476,2026-01-07 02:00:00
19,40289,2026-01-07 15:00:00
19,40494,2026-01-09 06:00:00
19,40455,2026-01-10 12:00:00
19,40071,2026-01-12 17:00:00
19,40128,2026-01-14 02:00:00
19,40474,2026-01-15 19:00:00
19,40478,2026-01-17 20:00:00
19,40457,2026-01-20 10:00:00
19,40121,2026-01-23 10:00:00
20,40478,2025-11-08 03:00:00
20,40476,2025-11-11 01:00:00
20,40059,2025-11-11 19:00:00
20,40471,2025-11-13 08:00:00
20,40477,2025-11-13 15:00:00
20,40707,2025-11-13 23:00:00
20,40444,2025-11-16 23:00:00
20,40480,2025-11-18 14:00:00
20,40473,2025-11-19 08:00:00
20,40593,2025-11-22 00:00:00
20,40044,2025-11-22 15:00:00
20,40443,2025-11-22 18:00:00
20,40596,2025-11-24 08:00:00
20,40594,2025-11-26 22:00:00
20,40445,2025-11-29 13:00:00
20,40496,2025-12-01 23:00:00
20,40475,2025-12-03 20:00:00
20,40050,2025-12-04 21:00:00
20,40049,2025-12-05 05:00:00
20,40704,2025-12-06 15:00:00
20,40703,2025-12-09 06:00:00
20,40706,2025-12-09 22:00:00
20,40039,2025-12-10 08:00:00
20,40479,2025-12-12 13:00:00
20,40472,2025-12-15 05:00:00
20,40474,2025-12-15 16:00:00
20,40589,2025-12-16 00:00:00
20,40697,2025-12-16 21:00:00
20,40708,2025-12-17 18:00:00
21,40659,2025-10-22 08:00:00
21,40364,2025-10-23 08:00:00
21,40399,2025-10-26 08:00:00
21,40406,2025-10-26 19:00:00
21,40103,2025-10-27 17:00:00
21,40396,2025-10-27 19:00:00
21,40435,2025-10-30 01:00:00
21,40385,2025-11-01 12:00:00
21,40429,2025-11-04 02:00:00
21,40376,2025-11-05 17:00:00
21,40517,2025-11-05 23:00:00
21,40439,2025-11-07 06:00:00
21,40433,2025-11-08 20:00:00
21,40667,2025-11-10 10:00:00
21,40250,2025-11-12 22:00:00
21,40108,2025-11-13 09:00:00
21,40412,2025-11-14 16:00:00
21,40115,2025-11-16 03:00:00
21,40218,2025-11-17 06:00:00
21,40370,2025-11-19 14:00:00
21,40394,2025-11-20 06:00:00
21,40516,2025-11-23 05:00:00
22,40409,2025-12-18 10:00:00
22,40185,2025-12-18 15:00:00
22,40159,2025-12-19 04:00:00
22,40156,2025-12-20 11:00:00
22,40657,2025-12-20 15:00:00
22,40411,2025-12-22 03:00:00
22,40366,2025-12-22 10:00:00
22,40187,2025-12-23 10:00:00
22,40405,2025-12-26 00:00:00
22,40625,2025-12-28 20:00:00
22,40022,2025-12-31 06:00:00
22,40506,2026-01-01 19:00:00
22,40676,2026-01-02 20:00:00
22,40607,2026-01-05 05:00:00
22,40210,2026-01-07 21:00:00
22,40509,2026-01-08 10:00:00
22,40380,2026-01-11 00:00:00
22,40396,2026-01-12 22:00:00
22,40133,2026-01-15 04:00:00
22,40466,2026-01-17 00:00:00
22,40464,2026-01-18 19:00:00
22,40570,2026-01-19 10:00:00
22,40131,2026-01-20 08:00:00
23,40596,2025-10-08 04:00:00
23,40474,2025-10-09 16:00:00
23,40479,2025-10-12 16:00:00
23,40472,2025-10-13 10:00:00
23,40044,2025-10-15 00:00:00
23,40443,2025-10-17 10:00:00
23,40039,2025-10-20 02:00:00
23,40473,2025-10-20 19:00:00
23,40471,2025-10-21 00:00:00
23,40476,2025-10-22 08:00:00
23,40049,2025-10-23 06:00:00
23,40571,2025-10-24 23:00:00
23,40444,2025-10-27 23:00:00
23,40477,2025-10-28 02:00:00
23,40704,2025-10-31 02:00:00
23,40602,2025-11-02 08:00:00
23,40478,2025-11-02 21:00:00
23,40046,2025-11-04 03:00:00
23,40697,2025-11-04 19:00:00
23,40703,2025-11-07 08:00:00
23,40480,2025-11-08 01:00:00
23,40706,2025-11-08 22:00:00
23,40707,2025-11-11 15:00:00
23,40445,2025-11-13 06:00:00
23,40045,2025-11-16 01:00:00
23,40475,2025-11-17 13:00:00
23,40495,2025-11-19 20:00:00
23,40708,2025-11-22 11:00:00
24,40078,2025-11-29 19:00:00
24,40676,2025-11-30 21:00:00
24,40375,2025-12-02 05:00:00
24,40538,2025-12-04 08:00:00
24,40539,2025-12-05 15:00:00
24,40384,2025-12-07 21:00:00
24,40403,2025-12-08 04:00:00
24,40158,2025-12-09 22:00:00
24,40695,2025-12-12 12:00:00
24,40187,2025-12-14 14:00:00
24,40533,2025-12-16 17:00:00
24,40113,2025-12-17 14:00:00
24,40241,2025-12-20 07:00:00
24,40657,2025-12-20 13:00:00
24,40531,2025-12-21 07:00:00
24,40517,2025-12-24 01:00:00
24,40536,2025-12-25 21:00:00
24,40707,2025-12-26 11:00:00
24,40234,2025-12-28 21:00:00
24,40668,2025-12-29 11:00:00
24,40698,2026-01-01 08:00:00
24,40514,2026-01-03 20:00:00
24,40535,2026-01-03 23:00:00
24,40226,2026-01-04 19:00:00
24,40670,2026-01-07 01:00:00
24,40163,2026-01-07 22:00:00
24,40389,2026-01-08 09:00:00
24,40197,2026-01-10 23:00:00
24,40229,2026-01-12 10:00:00
25,40489,2025-11-08 23:00:00
25,40704,2025-11-11 00:00:00
25,40443,2025-11-13 09:00:00
25,40480,2025-11-14 05:00:00
25,40445,2025-11-15 14:00:00
25,40478,2025-11-18 11:00:00
25,40703,2025-11-20 17:00:00
25,40479,2025-11-21 18:00:00
25,40588,2025-11-22 17:00:00
25,40472,2025-11-23 17:00:00
25,40497,2025-11-24 05:00:00
25,40471,2025-11-26 07:00:00
25,40475,2025-11-27 15:00:00
25,40052,2025-11-30 08:00:00
25,40707,2025-12-01 04:00:00
25,40596,2025-12-02 11:00:00
25,40473,2025-12-05 00:00:00
25,40706,2025-12-06 10:00:00
25,40038,2025-12-08 22:00:00
25,40708,2025-12-10 08:00:00
25,40045,2025-12-10 11:00:00
25,40444,2025-12-13 00:00:00
25,40051,2025-12-14 14:00:00
25,40060,2025-12-17 13:00:00
25,40477,2025-12-18 11:00:00
25,40476,2025-12-18 22:00:00
25,40581,2025-12-21 08:00:00
25,40474,2025-12-23 06:00:00
25,40049,2025-12-24 22:00:00
25,40697,2025-12-27 06:00:00
26,40076,2025-12-20 10:00:00
26,40477,2025-12-21 05:00:00
26,40458,2025-12-21 19:00:00
26,40085,2025-12-22 02:00:00
26,40355,2025-12-23 19:00:00
26,40257,2025-12-26 05:00:00
26,40093,2025-12-26 11:00:00
26,40475,2025-12-28 11:00:00
26,40471,2025-12-29 05:00:00
26,40192,2025-12-29 18:00:00
26,40129,2025-12-31 09:00:00
26,40480,2026-01-02 04:00:00
26,40047,2026-01-04 11:00:00
26,40348,2026-01-05 11:00:00
26,40349,2026-01-06 14:00:00
26,40472,2026-01-07 08:00:00
26,40202,2026-01-10 07:00:00
26,40290,2026-01-12 07:00:00
26,40102,2026-01-15 04:00:00
26,40614,2026-01-17 22:00:00
26,40577,2026-01-19 10:00:00
26,40612,2026-01-20 09:00:00
26,40289,2026-01-21 19:00:00
26,40354,2026-01-24 10:00:00
27,40273,2025-11-30 01:00:00
27,40178,2025-12-01 12:00:00
27,40101,2025-12-03 14:00:00
27,40386,2025-12-05 15:00:00
27,40268,2025-12-06 06:00:00
27,40066,2025-12-07 13:00:00
27,40459,2025-12-10 03:00:00
27,40483,2025-12-10 08:00:00
27,40541,2025-12-12 03:00:00
27,40191,2025-12-13 09:00:00
27,40142,2025-12-13 19:00:00
27,40639,2025-12-16 08:00:00
27,40073,2025-12-18 00:00:00
27,40368,2025-12-20 06:00:00
27,40170,2025-12-20 22:00:00
27,40619,2025-12-21 17:00:00
27,40034,2025-12-22 00:00:00
27,40480,2025-12-22 06:00:00
28,40320,2025-12-30 01:00:00
28,40479,2025-12-31 06:00:00
28,40577,2026-01-02 16:00:00
28,40476,2026-01-05 02:00:00
28,40265,2026-01-06 10:00:00
28,40319,2026-01-08 10:00:00
28,40074,2026-01-09 00:00:00
28,40576,2026-01-11 01:00:00
28,40354,2026-01-14 00:00:00
28,40267,2026-01-15 23:00:00
28,40194,2026-01-16 08:00:00
28,40095,2026-01-18 12:00:00
28,40191,2026-01-20 01:00:00
28,40478,2026-01-21 03:00:00
28,40192,2026-01-21 20:00:00
28,40128,2026-01-24 08:00:00
28,40279,2026-01-24 21:00:00
28,40047,2026-01-26 02:00:00
29,40398,2025-10-17 03:00:00
29,40116,2025-10-19 02:00:00
29,40694,2025-10-20 10:00:00
29,40671,2025-10-22 05:00:00
29,40430,2025-10-22 09:00:00
29,40280,2025-10-23 09:00:00
29,40515,2025-10-24 20:00:00
29,40184,2025-10-25 04:00:00
29,40394,2025-10-25 22:00:00
29,40390,2025-10-28 05:00:00
29,40364,2025-10-31 02:00:00
29,40197,2025-10-31 18:00:00
29,40108,2025-11-01 04:00:00
29,40363,2025-11-03 18:00:00
29,40198,2025-11-06 05:00:00
29,40675,2025-11-08 05:00:00
29,40366,2025-11-11 00:00:00
29,40714,2025-11-11 15:00:00
29,40428,2025-11-14 02:00:00
29,40437,2025-11-16 20:00:00
29,40357,2025-11-18 02:00:00
29,40418,2025-11-18 09:00:00
29,40405,2025-11-21 05:00:00
29,40676,2025-11-22 21:00:00
29,40641,2025-11-25 09:00:00
30,40512,2025-12-26 00:00:00
30,40642,2025-12-27 05:00:00
30,40120,2025-12-29 14:00:00
30,40362,2026-01-01 01:00:00
30,40393,2026-01-02 08:00:00
30,40426,2026-01-04 14:00:00
30,40431,2026-01-06 11:00:00
30,40420,2026-01-08 23:00:00
30,40667,2026-01-11 04:00:00
30,40364,2026-01-13 11:00:00
30,40441,2026-01-14 01:00:00
30,40367,2026-01-15 19:00:00
30,40369,2026-01-18 03:00:00
30,40217,2026-01-19 21:00:00
30,40112,2026-01-21 07:00:00
30,40186,2026-01-23 08:00:00
30,40641,2026-01-24 05:00:00
30,40115,2026-01-26 19:00:00
30,40694,2026-01-27 05:00:00
30,40361,2026-01-27 18:00:00
30,40405,2026-01-28 06:00:00
30,40396,2026-01-28 19:00:00
30,40519,2026-01-31 04:00:00
30,40437,2026-01-31 18:00:00
30,40677,2026-02-02 19:00:00
30,40675,2026-02-03 13:00:00
30,40398,2026-02-03 22:00:00
30,40281,2026-02-05 18:00:00
30,40385,2026-02-06 11:00:00
30,40390,2026-02-08 17:00:00
31,40477,2025-10-16 13:00:00
31,40473,2025-10-17 19:00:00
31,40039,2025-10-20 03:00:00
31,40706,2025-10-20 08:00:00
31,40058,2025-10-21 20:00:00
31,40445,2025-10-22 01:00:00
31,40040,2025-10-23 02:00:00
31,40443,2025-10-24 14:00:00
31,40476,2025-10-26 07:00:00
31,40697,2025-10-28 04:00:00
31,40580,2025-10-30 02:00:00
31,40471,2025-10-30 04:00:00
31,40478,2025-10-31 05:00:00
31,40472,2025-11-01 01:00:00
31,40691,2025-11-03 06:00:00
31,40704,2025-11-03 16:00:00
32,40544,2025-10-21 08:00:00
32,40017,2025-10-21 20:00:00
32,40303,2025-10-23 08:00:00
32,40649,2025-10-25 18:00:00
32,40187,2025-10-28 02:00:00
32,40486,2025-10-30 18:00:00
32,40411,2025-11-02 04:00:00
32,40016,2025-11-04 11:00:00
32,40295,2025-11-05 23:00:00
32,40414,2025-11-07 04:00:00
32,40631,2025-11-09 23:00:00
32,40686,2025-11-10 15:00:00
32,40661,2025-11-12 13:00:00
32,40399,2025-11-14 22:00:00
32,40190,2025-11-15 14:00:00
32,40654,2025-11-17 04:00:00
32,40387,2025-11-19 20:00:00
33,40425,2025-12-09 07:00:00
33,40103,2025-12-12 01:00:00
33,40216,2025-12-14 00:00:00
33,40364,2025-12-14 11:00:00
33,40678,2025-12-16 15:00:00
33,40251,2025-12-16 22:00:00
33,40108,2025-12-19 07:00:00
33,40243,2025-12-19 11:00:00
33,40402,2025-12-21 23:00:00
33,40420,2025-12-22 10:00:00
33,40385,2025-12-24 04:00:00
33,40511,2025-12-26 12:00:00
33,40517,2025-12-28 17:00:00
33,40414,2025-12-31 00:00:00
33,40515,2026-01-01 15:00:00
33,40407,2026-01-02 07:00:00
33,40282,2026-01-04 12:00:00
33,40659,2026-01-04 16:00:00
33,40106,2026-01-06 11:00:00
33,40433,2026-01-07 10:00:00
33,40185,2026-01-09 22:00:00
33,40430,2026-01-11 22:00:00
34,40292,2025-12-22 20:00:00
34,40258,2025-12-24 04:00:00
34,40265,2025-12-24 19:00:00
34,40085,2025-12-25 15:00:00
34,40126,2025-12-27 01:00:00
34,40192,2025-12-28 04:00:00
34,40347,2025-12-29 04:00:00
34,40180,2025-12-30 01:00:00
34,40354,2025-12-30 12:00:00
34,40283,2025-12-31 12:00:00
34,40093,2026-01-03 05:00:00
34,40351,2026-01-05 18:00:00
34,40195,2026-01-08 05:00:00
34,40181,2026-01-10 00:00:00
34,40349,2026-01-11 18:00:00
34,40101,2026-01-12 15:00:00
34,40125,2026-01-15 01:00:00
34,40313,2026-01-15 11:00:00
35,40480,2025-12-02 00:00:00
35,40703,2025-12-02 07:00:00
35,40476,2025-12-04 18:00:00
